TimeGenerated,Id,CorrelationId,UserPrincipalName,UserDisplayName,UserId,AppDisplayName,ClientAppUsed,IPAddress,Location,Country,City,State,AutonomousSystemNumber,NetworkISP,DeviceOS,DeviceBrowser,UserAgent,ResultType,ResultDescription,ConditionalAccessStatus,AuthenticationRequirement,MfaAuthMethod,RiskLevelDuringSignIn,RiskState,RiskEventTypes
2026-07-30T06:14:15.394Z,26ed9d2f-b400-0dc4-0a7b-cc2b198b8062,42802911-d59f-ff85-e823-ff02fc2d45bd,mia.sharma@cloudora.io,Mia Sharma,f1ffa72d-6d78-01e4-0951-158b75869729,Microsoft Teams,Browser,81.134.22.234,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-30T07:01:02.668Z,7cca5c17-cfad-628a-10eb-e502edc2c211,dafa662b-9aed-8257-db7c-831931fae89e,daniel.mensah@cloudora.io,Daniel Mensah,c6ac7899-b750-4544-3710-fa8255e4f0e0,Microsoft 365 Admin Portal,Browser,81.134.22.120,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Chrome 127.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/127.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-30T07:09:36.503Z,aa4173de-f7b8-b465-4757-fd39492c9711,7fdba0de-43c8-d0bf-19b8-3c38b73040b8,mia.kaur@cloudora.io,Mia Kaur,1c1cc17a-f9c9-3e0e-2487-49f0a1ded28e,Microsoft Teams,Browser,81.134.22.61,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T07:36:48.157Z,c5041a01-5d76-62cb-a3ba-a98e36aaea4d,39206181-ee97-2fe6-06a5-d3169403be2a,leo.hartley@cloudora.io,Leo Hartley,f0eb224a-5006-d807-80b1-9506a163d320,Office 365 Exchange Online,Browser,81.134.22.33,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-30T08:00:22.816Z,d179678e-a9a3-a6f8-effe-36de102af7b2,b0f1515c-0e68-9e72-1b3f-8afa304c7fb9,nadia.gill@cloudora.io,Nadia Gill,114f1e84-14eb-404f-a662-b69b23634d07,SharePoint Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,50126,Error validating credentials due to invalid username or password.,notApplied,singleFactorAuthentication,,none,none,
2026-07-30T08:05:10.674Z,dd2c7c58-9883-7858-5ae0-4e1e4bb7f567,11631a61-7f69-2eae-3168-c0bb02a8fdf6,ben.gill@cloudora.io,Ben Gill,b59f7374-d25d-5640-75c3-e3ed23bf71ab,Office 365 Exchange Online,Browser,81.134.22.204,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Chrome 127.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/127.0.0,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-30T08:07:24.921Z,90d59bd1-9169-b236-ff03-67411c07d30a,3ea7075a-df9a-090d-0f85-2ccbc7b5f9fd,hannah.hartley@cloudora.io,Hannah Hartley,8ef82fb8-7f39-03f8-6892-b016fcd9b505,SharePoint Online,Browser,81.134.22.5,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T08:10:07.660Z,fbf0f378-d870-36c2-c815-d5e25fe7fedb,969aa125-ec0f-9852-a4bc-25ffe3cb6dcd,kieran.novak@cloudora.io,Kieran Novak,b563db32-6afc-e706-6a9b-f117b0bedf9c,Office 365 Exchange Online,Mobile Apps and Desktop clients,81.134.22.239,GB,United Kingdom,London,England,2856,British Telecommunications,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T08:14:55.487Z,8322c49b-eeb4-371a-9128-27847604b307,6ddc4e76-3ad5-fcc9-9446-d087d5cdd482,hannah.hartley@cloudora.io,Hannah Hartley,8ef82fb8-7f39-03f8-6892-b016fcd9b505,Cloudora HR Portal,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T08:15:08.370Z,c7f1bf57-433d-fda8-123e-f781bb0898d7,0f4ec681-9fcc-8c51-9ca4-60a1de8cfd6e,owen.osborne@cloudora.io,Owen Osborne,6c9fcabd-421b-b60d-536a-4ba6ef4a0e22,OfficeHome,Mobile Apps and Desktop clients,109.157.44.107,GB,United Kingdom,Edinburgh,Scotland,2856,British Telecommunications,Android 14,Chrome Mobile 127,Mozilla/5.0 (Linux; Android 14) Chrome/127.0.0 Mobile,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-30T08:17:13.206Z,53b90a82-c73c-454a-a2c9-28d871dcefb2,47c13217-dcf5-2a9c-4248-8c8136c80ba0,leo.hartley@cloudora.io,Leo Hartley,f0eb224a-5006-d807-80b1-9506a163d320,Office 365 Exchange Online,Browser,81.134.22.33,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-30T08:21:11.915Z,e8154de5-98e6-8f7f-1197-83bef63440a1,e5a65838-8194-1ae1-6753-31bfe66a4e48,tara.hughes@cloudora.io,Tara Hughes,79004387-8fbc-937b-996e-ea1eaef57009,Microsoft Teams,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-30T08:21:34.333Z,91914cd7-4019-125d-8c15-3c9dce432864,7b856ed9-d078-abdf-8a1f-28fda8df9469,poppy.stone@cloudora.io,Poppy Stone,aa6283c1-f865-547d-e29a-3c00392a09aa,Microsoft Teams,Mobile Apps and Desktop clients,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T08:21:43.841Z,1b414173-a0ea-137a-a950-34393c2843b3,256c76d2-a7f9-72fc-4b62-8bc12780421c,daniel.reeve@cloudora.io,Daniel Reeve,06375a4e-8d15-6b03-39af-3521ca9ba37a,SharePoint Online,Mobile Apps and Desktop clients,86.15.108.77,GB,United Kingdom,London,England,5089,Virgin Media,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-30T08:24:45.956Z,4ac44d33-f89f-72ed-9496-8b723a0e8e2d,079238a7-4555-d7b4-72e9-1915df0d3990,charlie.patel@cloudora.io,Charlie Patel,39ded7b1-6692-e35c-5483-0775175d07cc,Office 365 Exchange Online,Browser,86.15.108.100,GB,United Kingdom,London,England,5089,Virgin Media,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-30T08:33:00.337Z,f8c1124b-0e9d-3d20-d8ca-d724d441d73d,eca83319-3083-8328-ec9c-102d64bfe199,priya.patel@cloudora.io,Priya Patel,4b4e73fb-7467-85f1-a4bb-8b16486a0465,Salesforce,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-30T08:37:42.686Z,28a2efc3-b4d0-91d9-289b-e479cf9ad1c1,0d4a838c-4bf7-7ec0-6d1d-76ef41287a63,jack.wren@cloudora.io,Jack Wren,1862cb4d-e514-db93-4eb4-f6dfb2ce6a88,OfficeHome,Browser,81.134.22.16,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Chrome 127.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/127.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T08:38:02.567Z,d2048b9f-ac0f-48b8-5e17-549842f34a6f,8326bbcc-23d9-628f-2178-a0687aa97711,owen.alvarez@cloudora.io,Owen Alvarez,8160d8ee-d8b7-053a-cb7b-0adb66e2ac8a,Office 365 Exchange Online,Browser,51.148.63.155,GB,United Kingdom,Manchester,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-30T08:39:42.332Z,c085cabe-4b11-3db3-4df6-33b5e3501ffe,73403daa-a70b-b268-d16e-57914f5631d5,verity.kaur@cloudora.io,Verity Kaur,60b1b283-8c95-1e88-2b1b-e5fc1ad79cf2,OfficeHome,Mobile Apps and Desktop clients,51.148.63.80,GB,United Kingdom,Manchester,England,2856,British Telecommunications,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,50126,Error validating credentials due to invalid username or password.,notApplied,singleFactorAuthentication,,none,none,
2026-07-30T08:40:55.749Z,19a0cec1-ed5f-3a36-ab5e-045c55a92d01,12f9c74f-b60a-6504-c705-494256c0ee1f,callum.bright@cloudora.io,Callum Bright,8cb2731d-7d9d-4c65-ad53-084986c125d5,OfficeHome,Browser,81.134.22.232,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-30T08:42:59.986Z,aa3bfaea-1c94-d766-7625-8df178ac95ac,d9b3889a-287f-e7e0-b89f-d5afaa855376,verity.doyle@cloudora.io,Verity Doyle,2f4de54b-09fc-ed9a-2b0a-539cf3360501,Microsoft Teams,Mobile Apps and Desktop clients,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-30T08:43:52.487Z,48f79785-c6f7-12ee-5c86-49ff80730fb6,6dbd3ea3-f78f-8d1d-dc2d-45795f3676a3,dara.rahman@cloudora.io,Dara Rahman,c20037da-17be-37fd-6465-9fe4893059bc,Microsoft Teams,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Chrome 127.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/127.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-30T08:43:58.032Z,cded28c0-6210-254b-44e0-e9c247eddbbe,6e8d20b2-02f6-9493-8f10-f22ffb6c6141,gareth.okafor@cloudora.io,Gareth Okafor,a1cee8f3-c922-2cff-c997-cf1d43e93884,OfficeHome,Browser,81.134.22.6,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T08:48:26.630Z,c5fd906c-56f6-f8f6-3e1c-9f088680905b,0c149230-beee-3a8c-5daa-4a79ec08e0e5,aisha.okafor@cloudora.io,Aisha Okafor,8a7fc53b-353e-a442-2ab6-2f7bef7e0e9c,Microsoft Teams,Browser,81.134.22.121,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T08:56:49.165Z,da2a20ad-5cfe-f282-ddad-9829bca5791b,bd2c0f94-bb9f-739d-9020-2a93bcdc00fd,lucy.pryce@cloudora.io,Lucy Pryce,1d238cd4-d4ce-ebcb-630a-83c89aab40f7,SharePoint Online,Browser,31.94.12.175,GB,United Kingdom,Leeds,England,20712,Three UK,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:00:50.792Z,daecd188-3ec2-3b27-9488-1bf7a11a95e8,c43c6e9f-4bab-6081-6ede-718a6da6b5aa,chloe.nolan@cloudora.io,Chloe Nolan,f4da806d-f9b9-c2d0-9518-b855ef723ee9,OfficeHome,Browser,31.94.12.84,GB,United Kingdom,Leeds,England,20712,Three UK,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,50140,Interrupt - keep me signed in.,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-30T09:02:14.661Z,d67987d8-ab6a-d318-d4cd-57975940bc2f,64962452-af89-e1ab-fc11-d2ed77b32b30,marcus.pryce@cloudora.io,Marcus Pryce,79c89c36-5263-9b74-8e87-782a57400882,Microsoft Teams,Browser,87.44.201.199,IE,Ireland,Dublin,Leinster,5466,Eir,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,50126,Error validating credentials due to invalid username or password.,notApplied,singleFactorAuthentication,,none,none,
2026-07-30T09:04:15.776Z,796c45d6-954d-3c10-44db-305bf7dbdb0a,008b9360-ad6a-6566-8fe0-176355a59841,jasmine.doyle@cloudora.io,Jasmine Doyle,4a88b17d-e7c6-4f2a-d3cf-e162213f202d,Cloudora HR Portal,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-30T09:04:57.043Z,ae564ed3-d0e9-3966-b444-b7d49ac1ddc0,e61036c3-e08e-a17a-7d3a-4a09c61aeab0,rachel.ferguson@cloudora.io,Rachel Ferguson,d8c9f795-eb11-0e99-85fd-44f497be36c8,Office 365 Exchange Online,Browser,81.134.22.105,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:05:01.455Z,0621f3db-c412-8c90-4f11-d305eb5cfb1b,b70e4974-fc84-447b-13b2-6a537364f8ce,noah.upton@cloudora.io,Noah Upton,f5916b8e-99f5-6290-acdc-e3579cd7c7ac,Cloudora HR Portal,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Chrome 127.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/127.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:05:53.539Z,2d575460-cd8f-035b-9015-1785de819aae,3206199a-81d8-d873-d046-ae68b310e974,arthur.kelly@cloudora.io,Arthur Kelly,be12c865-0ddf-f3d0-b21d-757c2181cdc2,Office 365 Exchange Online,Browser,81.134.22.138,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:06:38.945Z,dcd6c927-4359-db7d-9227-c3c7a3dcebe9,08d83089-63c9-4fd9-33f9-892c3b9aa0c2,james.wren@cloudora.io,James Wren,a7bfab67-9b3b-8b78-22d3-962bfa23fc5a,OfficeHome,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:08:07.808Z,3cf1dd02-67de-fd47-bccc-09a0fdd2e042,878380a0-f3a1-2d8b-428c-02b77b7ffb2a,dara.yates@cloudora.io,Dara Yates,2cd31a0c-19fd-477b-2859-7adf37bf8307,Office 365 Exchange Online,Browser,81.134.22.40,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-30T09:08:59.027Z,fba821ce-3803-9a95-b389-5a47f01ee30a,de4103ce-74a5-9375-52d3-b1fdf6b68b66,lucy.barlow@cloudora.io,Lucy Barlow,5f896ac6-220e-81f1-4aa1-6f31400c6d8d,Office 365 Exchange Online,Browser,81.134.22.179,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-30T09:15:32.976Z,147af042-f01e-90db-a65a-b514c3eb6886,7e042559-aaa5-d7f4-3ca1-c27f94968cc6,umar.quinlan@cloudora.io,Umar Quinlan,50dd7d95-a03a-ded1-ef3e-973b44c0a615,Salesforce,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,50126,Error validating credentials due to invalid username or password.,notApplied,singleFactorAuthentication,,none,none,
2026-07-30T09:19:58.493Z,28d807b6-02e9-05b3-57b9-1766acc0e539,fe3c3f6c-0b54-36dd-6e47-bd73191414b3,marcus.yates@cloudora.io,Marcus Yates,db63f693-9d26-971a-5a3a-7ea3673b4de0,SharePoint Online,Browser,51.148.63.18,GB,United Kingdom,Manchester,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-30T09:23:56.125Z,ff6aa724-cdd2-33db-6e5c-af88e15cd672,5479c90e-1835-3a05-9db2-a2c62494c1ed,sophie.laurent@cloudora.io,Sophie Laurent,721d541e-18b6-1a79-c814-1085d42d6ce6,Azure Portal,Browser,185.24.186.42,FR,France,Paris,Ile-de-France,12322,Free SAS,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,multiFactorAuthentication,PhoneAppNotification,low,dismissed,unfamiliarFeatures
2026-07-30T09:25:45.132Z,5e0b1939-68dc-7a03-1c17-753ac4800f63,36abf95d-f1b4-6330-d713-e3c21167a2ab,chloe.nolan@cloudora.io,Chloe Nolan,f4da806d-f9b9-c2d0-9518-b855ef723ee9,Microsoft 365 Admin Portal,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,50074,Strong Authentication is required.,success,multiFactorAuthentication,,none,none,
2026-07-30T09:29:14.414Z,3c7bd379-40f0-0002-5dee-f90438d9425d,72d04c3e-c67a-59c2-c653-ce0b59ab227a,mia.kaur@cloudora.io,Mia Kaur,1c1cc17a-f9c9-3e0e-2487-49f0a1ded28e,Office 365 Exchange Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:29:24.790Z,e03d5a64-ef96-ce61-cb0f-7580e1796f9e,31985b30-4a97-a961-cafc-b3138f3a362b,daniel.reeve@cloudora.io,Daniel Reeve,06375a4e-8d15-6b03-39af-3521ca9ba37a,OfficeHome,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-30T09:29:38.159Z,d71d22fb-135e-863e-07fc-9d081e537e57,bbeb1223-7f8d-8bd7-4847-59cf47e9993f,priya.nair@cloudora.io,Priya Nair,cb3287fc-4de3-fed4-35f9-46f332a842e4,OfficeHome,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:32:46.232Z,d7f93055-67df-756c-052d-6860496a309a,f4242ff8-2a57-8c90-f23b-63715a161db6,mia.kaur@cloudora.io,Mia Kaur,1c1cc17a-f9c9-3e0e-2487-49f0a1ded28e,Microsoft Teams,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,50126,Error validating credentials due to invalid username or password.,notApplied,singleFactorAuthentication,,none,none,
2026-07-30T09:33:02.334Z,29667eb5-4ea5-b302-7636-622cd074fa61,c0af9805-ec8c-570c-5d2c-1ffc39f5358f,quinn.hartley@cloudora.io,Quinn Hartley,103af891-31a8-02c8-c9d3-ced159a76589,Office 365 Exchange Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:38:47.604Z,bdb56e5e-b5d4-a35e-c567-18e2ea5eece3,58c4218f-b3a4-6540-5b27-3ed42a4f02f7,charlie.alvarez@cloudora.io,Charlie Alvarez,204b4c16-22c9-a4d1-2f34-9cb4c2e1752c,SharePoint Online,Mobile Apps and Desktop clients,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:39:28.115Z,50de79c9-00b6-e7a1-19f6-060f068ebe0e,34ca08c6-3a18-89c7-e3d5-9be60341abcf,mia.osborne@cloudora.io,Mia Osborne,773fd0de-01d3-68f4-81bc-a746fdf2ed01,Microsoft Teams,Browser,81.134.22.189,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:41:24.203Z,916993a3-cb55-ea77-1fd7-3b5b03cce70b,de319a4c-8adb-31ce-e0cb-8c1956641a90,heidi.ferguson@cloudora.io,Heidi Ferguson,93576fa6-97f0-fe0d-2356-ee03749f0157,Microsoft 365 Admin Portal,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-30T09:41:27.233Z,adc4b098-5248-988b-8906-7c880556d5df,411b1384-918f-f370-e852-62b6a5c40206,marcus.webb@cloudora.io,Marcus Webb,eac48058-d162-4e20-4f0d-89581aed2d8a,SharePoint Online,Browser,81.134.22.62,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:41:30.922Z,ed6727e8-01a4-9bc6-fe17-c5ec4fad098d,1592e81b-5f7a-40f4-950e-69c0559ada98,gareth.okafor@cloudora.io,Gareth Okafor,a1cee8f3-c922-2cff-c997-cf1d43e93884,Cloudora HR Portal,Browser,81.134.22.6,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:41:32.826Z,b831aec7-931a-e648-379c-5e200eb1b5d6,1f7582f2-92a9-e125-24bf-1f44edcefc46,umar.upton@cloudora.io,Umar Upton,822aa886-7328-c90b-8ece-b92eca81da85,Office 365 Exchange Online,Browser,51.148.63.83,GB,United Kingdom,Manchester,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:42:41.378Z,98c3687a-2d05-0929-6526-e804b701df66,1deef00f-fe69-5d22-bf5d-f947430c7b5b,kwame.hartley@cloudora.io,Kwame Hartley,06a81aa4-5159-af19-7aa4-4550108e433c,Microsoft Teams,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:43:53.525Z,0bca016e-5301-2b9d-2f8f-34eacb879a73,ddd8bd93-0091-d263-712f-cfe440c42f97,thomas.reid@cloudora.io,Thomas Reid,c05054ad-f5b7-2380-e2ea-decc60c60d87,Office 365 Exchange Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-30T09:47:27.395Z,0478c2e5-dd0d-223e-2ccf-17d1cae26d96,372c0dc6-4174-aa6e-af98-2e1f0d52756b,daniel.sinclair@cloudora.io,Daniel Sinclair,4d8c80f2-51d2-b6c3-4439-0e6014c73236,OfficeHome,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,50140,Interrupt - keep me signed in.,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-30T09:48:26.757Z,c2076720-563c-a237-93ac-0ff322b9c984,d9ab80d8-7956-d4b3-83ce-62c5e3971dfb,ella.okafor@cloudora.io,Ella Okafor,c09d3717-e67a-c82a-daa7-73790cb336a8,Microsoft Teams,Browser,86.15.108.199,GB,United Kingdom,London,England,5089,Virgin Media,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-30T09:50:21.838Z,02318ec8-c93a-e32b-6f3a-5ec35908214d,eaa1d3e5-4cd6-50c8-f91d-a66d7b84c1f8,olivia.iqbal@cloudora.io,Olivia Iqbal,86e69307-3893-ecc2-1706-953710e99732,Cloudora HR Portal,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
